fecha,hora,operador,tipo_de_avion,ruta,pasajeros_a_bordo,personal_a_bordo,total_a_bordo,pasajeros_fallecidos,personal_fallecido,ground,total_fallecidos,año,dia,mes
1948-5-20,23:30:00,Air Transport Charter,Douglas C-47A,"Near Bovingdon, England",0.0,4.0,4.0,0.0,3.0,0.0,3.0,1948,20,5
1948-5-22,18:40:00,Aeroflot,Douglas C-47,"Khabarovsk, Russia",5.0,4.0,9.0,4.0,4.0,0.0,8.0,1948,22,5
1948-5-25,,Alpha Airways,Handley Page Halifax C-8,"Albacete, Spain",0.0,4.0,4.0,0.0,4.0,1.0,4.0,1948,25,5
1948-6-10,20:00:00,Hargreaves Airways,de Havilland DH-89A Dragon Rapide,Isle of Man,7.0,1.0,8.0,5.0,1.0,0.0,6.0,1948,10,6
1948-6-17,12:41:00,United Air Lines,Douglas DC-6,"Mount Carmel, Pennsylvania",39.0,4.0,43.0,39.0,4.0,0.0,43.0,1948,17,6
1948-6-17,,Cathy Pacific,PBY Catalina,"Over the Pearl River, China",23.0,3.0,26.0,22.0,3.0,0.0,25.0,1948,17,6
1948-6-26,,Linea Aeropostal Venezolana,Douglas DC-3,"Maiquetia, Venezuela",14.0,3.0,17.0,0.0,1.0,0.0,1.0,1948,26,6
1948-7-01,12:00:00,Avio Linee Italiane,Fiat G.212CP,"Keerbergen, Belgium",7.0,5.0,12.0,4.0,4.0,0.0,8.0,1948,1,7
1948-7-04,16:00:00,Scandinavian Airlines (SAS),Douglas DC-6 / RAF York,"Northolt, Middlesex, England",26.0,13.0,39.0,26.0,13.0,0.0,39.0,1948,4,7
1948-7-07,09:50:00,Aigle Azur,Douglas DC-3,"Djiring, French Indo-China",13.0,3.0,16.0,13.0,3.0,0.0,16.0,1948,7,7
1948-7-14,,Aerovias Brasil,Douglas C-47A,"Belem, Brazil",2.0,3.0,5.0,2.0,3.0,0.0,5.0,1948,14,7
